embedding_dimension,coefficient,intercept
417,1.0278953703950666,-8.48872798841978
418,-0.08307379998293334,-8.48872798841978
419,-0.6358884204002573,-8.48872798841978
420,-0.8780610270888434,-8.48872798841978
421,-0.12269799182213816,-8.48872798841978
422,0.8263000825865847,-8.48872798841978
423,-1.1787890129773821,-8.48872798841978
424,-1.3672953271021897,-8.48872798841978
425,-1.9939430151695967,-8.48872798841978
426,-1.1003376071584405,-8.48872798841978
427,-2.76260452520478,-8.48872798841978
428,-0.3463930019298639,-8.48872798841978
429,0.6233015612280971,-8.48872798841978
430,1.4137500156676415,-8.48872798841978
431,-1.4677044419821506,-8.48872798841978
432,0.20244580200532483,-8.48872798841978
433,0.2928095479380605,-8.48872798841978
434,-1.701635357455181,-8.48872798841978
435,-2.127999217376805,-8.48872798841978
436,0.5056190141238982,-8.48872798841978
437,1.4398521791984689,-8.48872798841978
438,-2.268412793324287,-8.48872798841978
439,-0.4856868021104937,-8.48872798841978
440,-0.4217855592842166,-8.48872798841978
441,0.6219511438304607,-8.48872798841978
442,-0.18454997629742856,-8.48872798841978
443,0.8206294603147081,-8.48872798841978
444,-0.15157072639189761,-8.48872798841978
445,0.844444667248844,-8.48872798841978
446,1.1400223325216379,-8.48872798841978
447,-0.017280435815748726,-8.48872798841978
448,-1.6001605903214944,-8.48872798841978
449,1.8350309334533135,-8.48872798841978
450,0.27718963283826387,-8.48872798841978
451,0.519682088690347,-8.48872798841978
452,0.6202342000943909,-8.48872798841978
453,0.4614025016606234,-8.48872798841978
454,-1.55612631671618,-8.48872798841978
455,1.0625575470403423,-8.48872798841978
456,1.0723156455733234,-8.48872798841978
457,-1.2212316146615683,-8.48872798841978
458,-0.3191586424966288,-8.48872798841978
459,2.368292052797076,-8.48872798841978
460,0.15779886132607665,-8.48872798841978
461,-1.1379990300158107,-8.48872798841978
462,-0.40383819577817714,-8.48872798841978
463,-1.2183919047410918,-8.48872798841978
464,1.9961215519521043,-8.48872798841978
465,-0.3116146992495183,-8.48872798841978
466,0.4719951407418889,-8.48872798841978
467,0.06775110843270048,-8.48872798841978
468,1.6928449888696173,-8.48872798841978
469,0.9764961129216126,-8.48872798841978
470,-1.248114308101538,-8.48872798841978
471,1.831919682736266,-8.48872798841978
472,1.0984723025198426,-8.48872798841978
473,-1.271819285603423,-8.48872798841978
474,-0.3247840110395699,-8.48872798841978
475,-0.9660263222377983,-8.48872798841978
476,-0.26383907735475526,-8.48872798841978
477,-0.5415954472167253,-8.48872798841978
478,-1.5677028573776959,-8.48872798841978
479,-0.5684848019125733,-8.48872798841978
480,0.017320386560680894,-8.48872798841978
481,-0.2899603178087585,-8.48872798841978
482,1.0422625508906027,-8.48872798841978
483,0.3645812150905942,-8.48872798841978
484,-1.1983714178408162,-8.48872798841978
485,0.022629122481351543,-8.48872798841978
486,0.3738892797179096,-8.48872798841978
487,-0.3055551206340088,-8.48872798841978
488,-1.3097812103356807,-8.48872798841978
489,-0.32143209037250503,-8.48872798841978
490,-1.4767952642896436,-8.48872798841978
491,-1.0260694867549636,-8.48872798841978
492,-0.911859150991415,-8.48872798841978
493,0.5237553282333325,-8.48872798841978
494,0.12070775237452766,-8.48872798841978
495,2.0119028589864514,-8.48872798841978
496,-1.4331191330679816,-8.48872798841978
497,-0.905924933940963,-8.48872798841978
498,0.8215595684103957,-8.48872798841978
499,-0.23485495564033793,-8.48872798841978
500,1.982949937173952,-8.48872798841978
501,0.40700714045183756,-8.48872798841978
502,1.721858594449612,-8.48872798841978
503,0.34145070443892667,-8.48872798841978
504,-0.34918589655182974,-8.48872798841978
505,-1.6868268424158943,-8.48872798841978
506,-2.269606866511693,-8.48872798841978
507,-2.086433578444235,-8.48872798841978
508,-1.9712223119125576,-8.48872798841978
509,-1.2378477024390504,-8.48872798841978
510,1.5384081712233988,-8.48872798841978
511,1.309914322209011,-8.48872798841978
512,-0.5870939052036849,-8.48872798841978
513,0.3902004713178717,-8.48872798841978
514,-1.4178927775602828,-8.48872798841978
515,0.5486119464008471,-8.48872798841978
516,0.05430052188634148,-8.48872798841978
517,-0.9053362058491784,-8.48872798841978
518,0.32877187580554973,-8.48872798841978
519,-0.1965150632949828,-8.48872798841978
520,-1.2681807776379366,-8.48872798841978
521,0.9785758799448128,-8.48872798841978
522,1.9283186807043065,-8.48872798841978
523,0.4216969386955073,-8.48872798841978
524,0.08083959384009509,-8.48872798841978
525,0.0007465228335549242,-8.48872798841978
526,0.4086743541808299,-8.48872798841978
527,-0.4513532265069728,-8.48872798841978
528,-0.14338307975302536,-8.48872798841978
529,0.612208669107164,-8.48872798841978
530,-0.6730232900523025,-8.48872798841978
531,0.164719566864431,-8.48872798841978
532,-0.895719572009647,-8.48872798841978
533,0.5741752415707615,-8.48872798841978
534,0.6661221844087333,-8.48872798841978
535,0.016465327116269052,-8.48872798841978
536,-0.32301012831004994,-8.48872798841978
537,1.0689908894781606,-8.48872798841978
538,1.6440744625377042,-8.48872798841978
539,-2.799522884706492,-8.48872798841978
540,-0.4585137484839584,-8.48872798841978
541,0.23799708654690396,-8.48872798841978
542,-0.7100507880336445,-8.48872798841978
543,-0.7115438221584459,-8.48872798841978
544,1.1372117057425906,-8.48872798841978
545,-0.7164939138532246,-8.48872798841978
546,0.36437796812752143,-8.48872798841978
547,-0.20003801787845432,-8.48872798841978
548,0.9155066254698477,-8.48872798841978
549,-1.1077870338962723,-8.48872798841978
550,-0.24811597648582343,-8.48872798841978
551,-0.0024401639357505573,-8.48872798841978
