embedding_dimension,coefficient,intercept
685,0.16411142114294938,-8.604091944982489
686,-0.7970864812924059,-8.604091944982489
687,-1.9348745990494647,-8.604091944982489
688,0.8698643172312013,-8.604091944982489
689,-0.424678777777298,-8.604091944982489
690,-0.2483950510890368,-8.604091944982489
691,-0.20309096347399408,-8.604091944982489
692,0.6717895775888751,-8.604091944982489
693,1.6462277796527338,-8.604091944982489
694,0.3001513701278452,-8.604091944982489
695,0.9304003659718295,-8.604091944982489
696,0.04063320128016499,-8.604091944982489
697,-0.9947644972998231,-8.604091944982489
698,2.3119078104437203,-8.604091944982489
699,1.4974456694660796,-8.604091944982489
700,0.6540517318452531,-8.604091944982489
701,1.7461163445979246,-8.604091944982489
702,-0.015963340092476123,-8.604091944982489
703,-0.4015142844081566,-8.604091944982489
704,1.352031253423977,-8.604091944982489
705,-2.1859727976783,-8.604091944982489
706,-0.14519154971676998,-8.604091944982489
707,-1.331245678151901,-8.604091944982489
708,1.3811117884403619,-8.604091944982489
709,-0.14125847839285463,-8.604091944982489
710,-1.210023039111239,-8.604091944982489
711,-0.3476373270287938,-8.604091944982489
712,-1.911349147959179,-8.604091944982489
713,0.9458263084363211,-8.604091944982489
714,0.9088185503488752,-8.604091944982489
715,1.4008814146693072,-8.604091944982489
716,1.1443243330567834,-8.604091944982489
717,-2.071567385094023,-8.604091944982489
718,0.27153882629099696,-8.604091944982489
719,-1.072552361811172,-8.604091944982489
720,1.047672142069365,-8.604091944982489
721,0.5252607122690593,-8.604091944982489
722,0.1798720125265899,-8.604091944982489
723,0.05980880871010755,-8.604091944982489
724,1.5883185631172902,-8.604091944982489
725,-1.190399420777215,-8.604091944982489
726,-1.2903521516680136,-8.604091944982489
727,1.0170085831513176,-8.604091944982489
728,0.23274538676915638,-8.604091944982489
729,-0.1763277993789628,-8.604091944982489
730,0.08112961672625492,-8.604091944982489
731,0.9505442066408423,-8.604091944982489
732,1.3154341584757139,-8.604091944982489
733,-0.4110144532487398,-8.604091944982489
734,-1.130800594033718,-8.604091944982489
735,0.6422434010985095,-8.604091944982489
736,2.0660804243855098,-8.604091944982489
737,0.48588129723019047,-8.604091944982489
738,0.6725250599450013,-8.604091944982489
739,-0.3997105924225868,-8.604091944982489
740,0.23709886541486414,-8.604091944982489
741,-0.23972702381802055,-8.604091944982489
742,-1.3670786017055263,-8.604091944982489
743,0.5229983667633348,-8.604091944982489
744,-0.4746657922596187,-8.604091944982489
745,-0.9341740205008836,-8.604091944982489
746,-1.5183523406808808,-8.604091944982489
747,-0.49666419367627923,-8.604091944982489
748,1.4679150012209827,-8.604091944982489
749,-0.13332255655922068,-8.604091944982489
750,1.5547087925045597,-8.604091944982489
751,1.598635349287774,-8.604091944982489
752,-1.0440046995675623,-8.604091944982489
753,-2.5701049868551507,-8.604091944982489
754,3.2949093254798156,-8.604091944982489
755,0.04111832435543719,-8.604091944982489
756,-0.6633496456287243,-8.604091944982489
757,1.38517281466501,-8.604091944982489
758,-1.8392972961430996,-8.604091944982489
759,-0.4672095923211548,-8.604091944982489
760,1.677739518793641,-8.604091944982489
761,-0.42168084209599405,-8.604091944982489
762,0.718601397660827,-8.604091944982489
763,2.10831513481523,-8.604091944982489
764,-0.5733532576470316,-8.604091944982489
765,1.2281301030156238,-8.604091944982489
766,0.5828443176253897,-8.604091944982489
767,-1.7527841606116048,-8.604091944982489
